City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Bilma,NE,2021-04-09 17:05:43,18.6853,12.9164,95.43,4,64,9.28
286,Anshun,CN,2021-04-09 17:05:43,26.25,105.9333,49.35,96,100,5.99
287,Akyab,MM,2021-04-09 17:05:44,20.15,92.9,80.1,76,2,7.54
288,Mangrol,IN,2021-04-09 17:05:44,21.1167,70.1167,81.18,66,0,12.15
289,Opuwo,NA,2021-04-09 17:05:45,-18.0607,13.84,78.15,35,5,8.68
290,Rubiataba,BR,2021-04-09 17:05:45,-15.1644,-49.8033,71.33,78,98,6.49
291,Amberley,US,2021-04-09 17:05:46,39.2048,-84.428,75.0,43,1,13.8
292,Hay River,CA,2021-04-09 17:05:46,60.8156,-115.7999,17.6,67,100,8.05
293,Guerrero Negro,MX,2021-04-09 17:05:46,27.9769,-114.0611,66.22,63,22,18.43
294,Senador Pompeu,BR,2021-04-09 17:05:47,-5.5881,-39.3717,89.87,39,100,8.57
295,Piacabucu,BR,2021-04-09 17:05:47,-10.4056,-36.4344,85.14,60,73,12.37
296,Isla Mujeres,MX,2021-04-09 17:05:47,21.2311,-86.731,84.2,70,75,12.66
297,Thompson,CA,2021-04-09 17:05:48,55.7435,-97.8558,35.6,75,75,3.44
298,Mali,GN,2021-04-09 17:05:48,12.079,-12.2982,107.6,20,20,2.3
299,Camana,PE,2021-04-09 17:05:48,-16.6228,-72.7111,70.95,80,99,8.5
300,Avera,US,2021-04-09 17:05:49,33.194,-82.5271,72.0,94,1,5.75
301,Neokhorion,GR,2021-04-09 17:05:49,41.1833,23.25,48.99,32,17,3.0
302,Udachnyy,RU,2021-04-09 17:05:50,66.4167,112.4,-9.11,99,100,11.43
303,Talara,PE,2021-04-09 17:05:50,-4.5772,-81.2719,89.6,48,0,14.97
304,High Level,CA,2021-04-09 17:05:50,58.5169,-117.136,24.8,86,75,8.05
305,Campbell River,CA,2021-04-09 17:04:53,50.0163,-125.2446,45.0,75,90,16.11
306,Sao Miguel Do Araguaia,BR,2021-04-09 17:05:51,-13.275,-50.1628,73.44,82,100,4.79
307,Grand-Santi,GF,2021-04-09 17:05:51,4.25,-54.3833,75.63,96,98,4.18
308,Vao,NC,2021-04-09 17:05:51,-22.6667,167.4833,77.63,86,90,20.78
309,Esperance,AU,2021-04-09 17:05:52,-33.8667,121.9,59.0,82,90,3.44
310,Ostrovnoy,RU,2021-04-09 17:05:52,68.0531,39.5131,29.62,79,7,21.56
311,Bengkulu,ID,2021-04-09 17:05:52,-3.8004,102.2655,75.78,91,88,5.61
312,Kavieng,PG,2021-04-09 17:05:53,-2.5744,150.7967,80.76,78,99,5.23
313,Deputatskiy,RU,2021-04-09 17:05:53,69.3,139.9,-19.52,99,88,1.66
314,Taltal,CL,2021-04-09 17:05:54,-25.4,-70.4833,69.12,69,63,6.6
315,Tilichiki,RU,2021-04-09 17:05:54,60.4667,166.1,4.75,93,100,14.14
316,Saint-Joseph,RE,2021-04-09 17:05:54,-21.3667,55.6167,80.6,74,0,4.61
317,Bethel,US,2021-04-09 17:05:55,41.3712,-73.414,64.4,48,1,4.61
318,San Cristobal,VE,2021-04-09 17:05:55,7.7669,-72.225,84.2,65,40,9.22
319,Jardim,BR,2021-04-09 17:02:03,-21.4803,-56.1381,97.5,25,8,10.33
320,Kahului,US,2021-04-09 17:05:55,20.8947,-156.47,66.2,100,40,8.05
321,Laurel,US,2021-04-09 17:03:02,39.0993,-76.8483,55.99,94,90,6.91
322,Anahuac,MX,2021-04-09 17:05:56,27.2333,-100.15,86.0,51,1,23.31
323,Grao Mogol,BR,2021-04-09 17:05:56,-16.5594,-42.8897,72.25,59,85,7.02
324,Kailua,US,2021-04-09 17:05:57,21.4022,-157.7394,71.6,60,40,4.61
325,San Patricio,US,2021-04-09 17:05:57,28.017,-97.5169,84.2,70,90,19.57
326,Batsfjord,NO,2021-04-09 17:03:09,70.6345,29.7185,30.2,74,20,14.97
327,Gillette,US,2021-04-09 17:05:58,44.2911,-105.5022,33.8,75,75,18.41
328,Sept-Iles,CA,2021-04-09 17:05:58,50.2001,-66.3821,53.6,32,40,9.22
329,Arlit,NE,2021-04-09 17:05:58,18.7369,7.3853,100.29,4,10,7.58
330,Harper,LR,2021-04-09 17:05:58,4.375,-7.7169,83.82,75,82,8.23
331,Baykit,RU,2021-04-09 17:05:59,61.67,96.37,8.38,96,95,3.0
332,Ternate,ID,2021-04-09 17:05:59,0.8,127.4,81.41,73,93,3.4
333,Komsomolskiy,UZ,2021-04-09 17:05:59,40.4272,71.7189,59.0,33,0,9.22
334,Dengzhou,CN,2021-04-09 17:06:00,37.8086,120.7508,48.56,54,94,4.74
335,Luwuk,ID,2021-04-09 17:06:00,-0.9516,122.7875,77.32,91,100,6.58
336,Ahipara,NZ,2021-04-09 17:06:00,-35.1667,173.1667,66.09,89,100,18.99
337,Hambantota,LK,2021-04-09 17:06:01,6.1241,81.1185,79.95,78,2,7.61
338,Linhai,CN,2021-04-09 17:06:01,28.85,121.1167,48.0,77,1,2.89
339,Lorengau,PG,2021-04-09 17:06:01,-2.0226,147.2712,79.7,84,100,5.64
340,Riyadh,SA,2021-04-09 17:02:38,24.6877,46.7219,98.6,8,0,8.05
341,Port Lincoln,AU,2021-04-09 17:06:02,-34.7333,135.8667,60.39,63,75,14.76
342,Sinjar,IQ,2021-04-09 17:06:02,36.3209,41.8754,69.55,27,4,12.66
343,Eenhana,NA,2021-04-09 17:06:03,-17.4667,16.3333,84.2,30,12,6.91
344,Coolum Beach,AU,2021-04-09 17:06:03,-26.5333,153.1,66.0,91,4,3.71
345,Lesosibirsk,RU,2021-04-09 17:06:03,58.2358,92.4828,30.0,98,100,2.39
346,Bawku,GH,2021-04-09 17:06:04,11.0616,-0.2417,105.66,8,21,6.24
347,Kousseri,CM,2021-04-09 17:06:04,12.0769,15.0306,109.4,7,0,4.61
348,Sungurlu,TR,2021-04-09 17:06:04,40.1675,34.3739,35.13,82,100,14.23
349,Zheleznodorozhnyy,RU,2021-04-09 17:06:05,55.7503,38.0042,42.8,39,0,4.47
350,Upata,VE,2021-04-09 17:06:05,8.0086,-62.3989,90.66,42,66,6.11
351,Takoradi,GH,2021-04-09 17:06:06,4.8845,-1.7554,84.96,70,75,9.33
352,Oistins,BB,2021-04-09 17:06:06,13.0667,-59.5333,86.0,54,20,16.11
353,Rauma,FI,2021-04-09 17:06:06,61.1272,21.5113,39.2,87,75,12.66
354,Tekeli,KZ,2021-04-09 17:06:07,44.83,78.8239,41.47,71,32,8.05
355,Baruun-Urt,MN,2021-04-09 17:06:07,46.6806,113.2792,48.43,26,87,10.98
356,Tsivilsk,RU,2021-04-09 17:06:08,55.8611,47.4664,39.2,60,0,6.71
357,Caxito,AO,2021-04-09 17:06:08,-8.5785,13.6643,82.4,83,75,6.91
358,Bullhead City,US,2021-04-09 17:06:05,35.1478,-114.5683,82.0,10,1,25.32
359,Macherla,IN,2021-04-09 17:06:09,16.4833,79.4333,80.76,58,7,11.83
360,Dhidhdhoo,MV,2021-04-09 17:06:09,6.8833,73.1,82.65,72,18,3.47
361,Krasnyy Chikoy,RU,2021-04-09 17:06:09,50.3643,108.7512,30.9,82,33,2.98
362,Medicine Hat,CA,2021-04-09 17:05:03,50.0501,-110.6683,48.99,39,75,21.85
363,Hasaki,JP,2021-04-09 17:06:10,35.7333,140.8333,43.0,75,75,4.61
364,Nome,US,2021-04-09 17:06:10,64.5011,-165.4064,-18.4,76,1,3.44
365,Isangel,VU,2021-04-09 17:06:10,-19.55,169.2667,78.15,84,100,5.12
366,Morro Bay,US,2021-04-09 17:05:58,35.3658,-120.8499,66.0,75,84,5.99
367,Salisbury,GB,2021-04-09 17:06:11,51.0693,-1.7957,51.8,71,75,11.5
368,Nelson Bay,AU,2021-04-09 17:06:11,-32.7167,152.15,66.99,94,90,4.61
369,Johi,PK,2021-04-09 17:06:11,26.6921,67.6133,87.39,8,1,0.25
370,Yulara,AU,2021-04-09 17:06:12,-25.2406,130.9889,78.8,31,25,12.66
371,Pitsunda,GE,2021-04-09 17:06:12,43.1592,40.3378,46.4,93,90,8.95
372,Barabinsk,RU,2021-04-09 17:03:11,55.3571,78.357,31.68,90,68,13.56
373,Constitucion,CL,2021-04-09 17:06:13,-35.3333,-72.4167,63.01,56,100,11.61
374,Husavik,IS,2021-04-09 17:06:13,66.0449,-17.3389,28.4,69,75,13.8
375,Yining,CN,2021-04-09 17:06:13,29.0361,114.5636,54.18,87,84,2.73
376,Itoman,JP,2021-04-09 17:06:14,26.1247,127.6694,69.8,68,20,13.8
377,Cap Malheureux,MU,2021-04-09 17:06:14,-19.9842,57.6142,75.99,84,100,4.0
378,Mitu,CO,2021-04-09 17:06:15,1.1983,-70.1733,76.66,80,100,3.74
379,Aswan,EG,2021-04-09 17:06:15,24.0934,32.907,85.03,10,15,20.4
380,Kerman,IR,2021-04-09 17:06:15,30.2832,57.0788,73.4,13,75,16.11
381,Mbarara,UG,2021-04-09 17:06:16,-0.608,30.65,65.93,78,95,1.79
382,Owando,CG,2021-04-09 17:06:16,-0.4819,15.8999,75.85,73,100,2.98
383,Ingham,US,2021-04-09 17:06:16,42.6,-84.3833,66.0,55,40,20.71
384,Maceio,BR,2021-04-09 17:06:17,-9.6658,-35.7353,86.0,58,75,13.8
385,Namatanai,PG,2021-04-09 17:06:17,-3.6667,152.4333,78.49,82,88,2.93
386,Rocha,UY,2021-04-09 17:06:18,-34.4833,-54.3333,67.15,96,100,6.67
387,Newport,GB,2021-04-09 17:03:39,51.5877,-2.9984,48.0,82,100,8.01
388,Rio Gallegos,AR,2021-04-09 17:06:18,-51.6226,-69.2181,55.4,38,0,17.27
389,Mitchell,US,2021-04-09 17:06:19,43.7094,-98.0298,53.6,62,40,24.16
390,Vallenar,CL,2021-04-09 17:06:19,-28.5708,-70.7581,81.72,26,0,7.96
391,Lincoln,US,2021-04-09 17:03:57,40.8,-96.667,62.01,55,1,16.11
392,Oktyabrskoye,RU,2021-04-09 17:06:20,43.0645,44.7417,44.6,93,90,6.71
393,Buckeye,US,2021-04-09 17:06:20,33.3703,-112.5838,84.0,13,0,4.61
394,Qaqortoq,GL,2021-04-09 17:06:20,60.7167,-46.0333,42.8,52,75,3.44
395,Renfrew,GB,2021-04-09 17:06:21,55.872,-4.3925,42.8,45,93,16.11
396,Asyut,EG,2021-04-09 17:06:21,27.181,31.1837,77.0,29,0,13.8
397,Manggar,ID,2021-04-09 17:06:21,-2.8833,108.2667,80.1,82,51,5.19
398,Beringovskiy,RU,2021-04-09 17:06:21,63.05,179.3167,5.4,94,100,10.25
399,Linjiang,CN,2021-04-09 17:06:22,41.8069,126.9078,35.58,46,3,1.86
400,Chifeng,CN,2021-04-09 17:06:22,42.2683,118.9636,47.25,38,4,7.31
401,Tiznit,MA,2021-04-09 17:06:22,29.5833,-9.5,63.09,50,72,13.15
402,Samarai,PG,2021-04-09 17:06:23,-10.6167,150.6667,79.09,86,100,7.63
403,Praia,CV,2021-04-09 17:06:23,14.9215,-23.5087,80.6,50,0,24.16
404,Mananara,MG,2021-04-09 17:06:23,-16.1667,49.7667,74.41,92,88,4.21
405,Alofi,NU,2021-04-09 17:06:24,-19.0595,-169.9187,73.4,94,73,1.14
406,Kaitangata,NZ,2021-04-09 17:06:24,-46.2817,169.8464,47.12,90,100,1.81
407,Roma,US,2021-04-09 17:04:54,43.2128,-75.4557,71.6,35,1,4.61
408,Stabat,ID,2021-04-09 17:06:24,3.761,98.4513,80.6,94,40,5.75
409,Makow Mazowiecki,PL,2021-04-09 17:06:25,52.8649,21.1005,51.01,72,100,13.44
410,Roebourne,AU,2021-04-09 17:06:25,-20.7833,117.1333,83.44,73,82,13.71
411,Acapulco,MX,2021-04-09 17:02:00,16.8634,-99.8901,82.4,69,20,4.61
412,Caconda,AO,2021-04-09 17:06:26,-13.7333,15.0667,68.59,57,100,2.84
413,Alvik,SE,2021-04-09 17:06:26,60.7477,14.8746,43.0,48,71,16.11
414,Corinth,GR,2021-04-09 17:06:26,37.9407,22.9573,51.8,30,40,9.22
415,Langsa,ID,2021-04-09 17:06:26,4.4683,97.9683,75.27,95,99,2.98
416,Kruisfontein,ZA,2021-04-09 17:06:27,-34.0033,24.7314,61.0,86,84,1.01
417,Byron Bay,AU,2021-04-09 17:06:27,-28.65,153.6167,64.4,94,0,3.44
418,Bestobe,KZ,2021-04-09 17:06:27,52.4994,73.0975,33.24,98,100,2.33
419,Rapid City,US,2021-04-09 17:04:00,44.0805,-103.231,39.99,56,90,31.07
420,Ballina,AU,2021-04-09 17:06:28,-28.8667,153.5667,64.4,94,0,3.44
421,Hualmay,PE,2021-04-09 17:06:28,-11.0964,-77.6139,73.09,76,86,7.25
422,Manzanillo,CU,2021-04-09 17:01:29,20.3433,-77.1167,89.4,39,69,5.17
423,Mau,IN,2021-04-09 17:06:29,25.95,83.55,85.42,11,4,7.99
424,Severo-Kurilsk,RU,2021-04-09 17:06:29,50.6789,156.125,30.24,91,98,6.67
425,Salina,US,2021-04-09 17:05:45,38.8403,-97.6114,69.01,40,1,14.97
426,Tura,IN,2021-04-09 17:06:29,25.5198,90.2201,72.61,55,97,9.22
427,Kemijarvi,FI,2021-04-09 17:06:30,66.7131,27.4306,30.74,95,99,12.5
428,Ginir,ET,2021-04-09 17:02:17,7.1333,40.7,63.16,42,4,3.11
429,Maarianhamina,AX,2021-04-09 17:06:30,60.0973,19.9348,39.2,87,0,16.11
430,Birao,CF,2021-04-09 17:06:30,10.2849,22.7882,89.8,4,100,3.38
431,Grand Gaube,MU,2021-04-09 17:06:31,-20.0064,57.6608,75.99,84,99,4.0
432,Bara,NG,2021-04-09 17:06:31,10.3744,10.7288,99.63,9,98,7.52
433,Lom Sak,TH,2021-04-09 17:06:31,16.7798,101.2422,79.18,68,12,2.17
434,Port Hardy,CA,2021-04-09 17:03:12,50.6996,-127.4199,41.0,93,90,6.91
435,Tornio,FI,2021-04-09 17:06:32,65.8481,24.1466,32.0,100,90,14.97
436,Ust-Kan,RU,2021-04-09 17:06:32,50.9276,84.761,19.85,97,37,1.05
437,Biak,ID,2021-04-09 17:06:32,-0.9131,122.8766,76.26,89,100,9.37
438,Necochea,AR,2021-04-09 17:06:33,-38.5473,-58.7368,72.0,66,80,1.99
439,Porto Novo,BJ,2021-04-09 17:06:33,6.4965,2.6036,86.0,66,20,4.61
440,Boden,SE,2021-04-09 17:06:33,65.8252,21.6886,32.0,100,90,17.27
441,Yumen,CN,2021-04-09 17:06:34,40.2833,97.2,53.96,27,89,6.11
442,Pimentel,PE,2021-04-09 17:06:34,-6.8367,-79.9342,80.6,57,0,12.66
443,Neder Holluf,DK,2021-04-09 17:06:34,55.3645,10.4482,44.6,65,40,20.71
444,Port Hedland,AU,2021-04-09 17:06:35,-20.3167,118.5667,84.2,79,40,11.5
445,Yeppoon,AU,2021-04-09 17:06:35,-23.1333,150.7333,68.0,94,75,4.47
446,Kavaratti,IN,2021-04-09 17:06:35,10.5669,72.642,82.87,70,16,7.76
447,Bermeo,ES,2021-04-09 17:06:36,43.4209,-2.7215,63.0,55,40,13.8
448,Raga,SS,2021-04-09 17:06:36,8.4596,25.678,90.99,9,96,5.57
449,Sarankhola,BD,2021-04-09 17:06:36,22.3082,89.7897,77.43,77,57,4.68
450,Bulgan,MN,2021-04-09 17:04:01,48.8125,103.5347,34.84,68,100,7.16
451,Tecoanapa,MX,2021-04-09 17:06:37,16.5167,-98.75,83.79,56,3,8.75
452,Iranshahr,IR,2021-04-09 17:06:37,27.2025,60.6848,87.8,8,0,9.22
453,Izumo,JP,2021-04-09 17:06:37,35.3667,132.7667,39.2,81,20,4.61
454,Cheremukhovo,RU,2021-04-09 17:06:38,60.3484,59.9851,33.01,98,100,2.8
455,Honningsvag,NO,2021-04-09 17:06:38,70.9821,25.9704,32.0,80,40,3.44
456,Kurilsk,RU,2021-04-09 17:06:38,45.2333,147.8833,27.32,85,100,18.59
457,Namibe,AO,2021-04-09 17:06:39,-15.1961,12.1522,79.7,77,47,11.74
458,Vadso,NO,2021-04-09 17:06:39,70.0744,29.7487,28.4,64,0,12.66
459,Velizh,RU,2021-04-09 17:06:39,55.6056,31.1967,39.88,69,78,9.8
460,Tungor,RU,2021-04-09 17:06:40,53.3808,142.9564,12.45,97,25,6.35
461,Arman,RU,2021-04-09 17:06:40,59.7,150.1667,5.67,79,3,9.01
462,Zhanakorgan,KZ,2021-04-09 17:06:40,43.9098,67.2495,65.48,31,16,12.08
463,Te Anau,NZ,2021-04-09 17:06:41,-45.4167,167.7167,47.14,92,100,1.97
464,Paraiso,CR,2021-04-09 17:06:41,9.8383,-83.8656,82.4,61,75,12.66
465,Qusar,AZ,2021-04-09 17:06:41,41.4273,48.4289,55.78,74,84,2.53
466,Mount Isa,AU,2021-04-09 17:06:42,-20.7333,139.5,68.0,45,20,4.61
467,Poum,NC,2021-04-09 17:06:42,-20.2333,164.0167,79.07,84,100,16.04
468,Rabat,MA,2021-04-09 17:06:42,33.9911,-6.8401,64.99,77,75,5.75
469,Chapais,CA,2021-04-09 17:02:44,49.7834,-74.8492,55.4,62,75,10.36
470,Edgewater,US,2021-04-09 17:06:43,28.9889,-80.9023,84.0,57,40,9.22
471,Victoria,HK,2021-04-09 17:06:35,22.2855,114.1577,71.01,79,71,17.13
472,Safford,US,2021-04-09 17:06:43,32.834,-109.7076,78.8,13,1,12.66
473,Werda,BW,2021-04-09 17:06:44,-25.2667,23.2833,77.47,33,0,4.14
474,Roros,NO,2021-04-09 17:03:09,62.5747,11.3842,26.6,68,40,14.97
475,Lavumisa,SZ,2021-04-09 17:06:44,-27.31,31.892,69.87,84,1,3.56
476,Safaga,EG,2021-04-09 17:06:45,26.7292,33.9365,80.6,17,0,27.63
477,Olindina,BR,2021-04-09 17:06:45,-11.3667,-38.3333,92.46,36,67,12.12
478,Bressanone,IT,2021-04-09 17:06:45,46.715,11.656,57.2,41,40,9.22
479,Micheweni,TZ,2021-04-09 17:06:46,-4.9667,39.8333,80.35,80,37,11.16
480,Borova,UA,2021-04-09 17:06:46,50.1763,30.1043,46.4,39,0,4.47
481,Mnogovershinnyy,RU,2021-04-09 17:06:47,53.9353,139.9242,13.46,91,36,2.84
482,Wad Madani,SD,2021-04-09 17:06:47,14.4012,33.5199,97.95,9,78,11.88
483,Jian,CN,2021-04-09 17:06:47,27.1172,114.9793,60.12,81,100,2.35
484,Zhezkazgan,KZ,2021-04-09 17:06:48,47.8043,67.7144,53.01,74,14,12.73
485,Talnakh,RU,2021-04-09 17:06:48,69.4865,88.3972,14.36,87,100,7.11
486,Banda Aceh,ID,2021-04-09 17:06:48,5.5577,95.3222,79.75,83,95,6.2
487,Abaetetuba,BR,2021-04-09 17:05:00,-1.7181,-48.8825,84.2,79,40,6.91
488,Sarmizegetusa,RO,2021-04-09 17:06:49,45.5167,22.7833,36.36,76,9,3.8
489,Sijunjung,ID,2021-04-09 17:06:49,-0.6876,100.9537,72.59,97,87,1.54
490,Souillac,MU,2021-04-09 17:06:50,-20.5167,57.5167,75.2,94,75,3.44
491,Slobozia,MD,2021-04-09 17:06:50,46.7281,29.7078,42.8,45,0,1.14
492,Havelock,US,2021-04-09 17:06:50,34.8791,-76.9013,78.8,53,20,12.66
493,Nong Chik,TH,2021-04-09 17:06:51,6.8436,101.178,78.57,77,73,5.77
494,Launceston,AU,2021-04-09 17:06:51,-41.45,147.1667,45.0,81,75,11.5
495,Mariana,BR,2021-04-09 17:06:51,-20.3778,-43.4161,75.16,57,56,5.61
496,San Jeronimo,PE,2021-04-09 17:06:52,-11.9472,-75.2829,58.53,59,100,2.35
497,Voskresenskoye,RU,2021-04-09 17:06:52,56.8381,45.4317,28.81,95,47,2.95
498,Garissa,KE,2021-04-09 17:04:20,-0.4536,39.6401,88.56,48,64,13.44
499,Taksimo,RU,2021-04-09 17:06:52,56.3444,114.8794,23.72,85,100,4.99
500,Lompoc,US,2021-04-09 17:06:53,34.6391,-120.4579,64.99,48,52,11.5
501,Boda,CF,2021-04-09 17:06:53,4.3189,17.4695,88.65,35,100,4.43
502,Bilibino,RU,2021-04-09 17:06:53,68.0546,166.4372,-23.13,91,13,5.44
503,Mocuba,MZ,2021-04-09 17:06:53,-16.8392,36.9856,69.48,93,85,4.07
504,Totness,SR,2021-04-09 17:06:54,5.8833,-56.3167,78.42,87,67,7.87
505,Bubaque,GW,2021-04-09 17:06:54,11.2833,-15.8333,77.65,71,3,12.64
506,Parrita,CR,2021-04-09 17:02:36,9.5201,-84.3225,80.6,65,40,4.61
507,Tommot,RU,2021-04-09 17:06:55,58.9564,126.2925,29.64,98,100,2.06
508,Slatyne,UA,2021-04-09 17:06:55,50.2242,36.1608,44.01,39,0,4.47
509,Coahuayana,MX,2021-04-09 17:06:55,18.7333,-103.6833,80.6,39,1,5.73
510,Comodoro Rivadavia,AR,2021-04-09 17:06:56,-45.8667,-67.5,59.0,77,20,2.3
511,Samana,DO,2021-04-09 17:06:56,19.2056,-69.3369,80.6,74,40,8.05
512,Makakilo City,US,2021-04-09 17:02:06,21.3469,-158.0858,66.2,72,75,4.61
513,Vung Tau,VN,2021-04-09 17:06:56,10.346,107.0843,80.96,79,100,18.21
514,Padang,ID,2021-04-09 17:06:57,-0.9492,100.3543,77.0,100,40,2.3
515,Vieux-Habitants,GP,2021-04-09 17:06:57,16.0589,-61.7659,75.2,88,90,10.36
516,Atherton,GB,2021-04-09 17:06:57,53.5237,-2.4935,51.01,47,36,5.01
517,Bonavista,CA,2021-04-09 17:06:58,48.6499,-53.1147,44.6,93,100,6.91
518,Xuddur,SO,2021-04-09 17:06:58,4.1213,43.8894,87.87,38,93,6.06
519,Sorland,NO,2021-04-09 17:06:58,67.667,12.6934,33.8,75,75,16.11
520,Willowmore,ZA,2021-04-09 17:06:59,-33.2926,23.4895,74.34,34,81,5.08
521,Sinnar,SD,2021-04-09 17:06:59,13.5691,33.5672,97.66,9,59,11.41
522,Yen Bai,VN,2021-04-09 17:06:59,21.7,104.8667,67.89,96,100,1.1
523,Sitka,US,2021-04-09 17:07:00,57.0531,-135.33,33.8,86,75,6.91
524,Lagoa,PT,2021-04-09 17:07:00,39.05,-27.9833,59.31,78,100,10.33
525,Athens,GR,2021-04-09 17:02:24,37.9795,23.7162,51.8,30,40,9.22
526,Mandurah,AU,2021-04-09 17:03:50,-32.55,115.7,64.99,72,0,18.07
527,Lata,PT,2021-04-09 17:07:01,40.1629,-8.3327,63.0,88,99,10.0
528,Sakakah,SA,2021-04-09 17:07:01,29.9697,40.2064,82.4,12,0,16.11
529,Quang Ngai,VN,2021-04-09 17:07:01,15.1167,108.8,73.81,91,74,2.21
530,Huarmey,PE,2021-04-09 17:07:02,-10.0681,-78.1522,73.87,78,65,9.04
531,Chapleau,CA,2021-04-09 17:07:02,47.8405,-83.4034,55.4,88,90,10.36
532,Fortuna,US,2021-04-09 17:07:02,40.5982,-124.1573,48.99,81,90,10.36
533,Gatesville,US,2021-04-09 17:07:03,31.4352,-97.7439,78.8,61,81,16.11
534,Mweka,CD,2021-04-09 17:07:03,-4.85,21.5667,70.68,93,92,1.05
535,Dutse,NG,2021-04-09 17:07:03,11.7594,9.3392,95.16,8,98,1.54
536,The Valley,AI,2021-04-09 17:07:04,18.217,-63.0578,82.4,57,20,10.36
537,Batagay-Alyta,RU,2021-04-09 17:07:04,67.8006,130.4114,-5.98,88,100,5.73
538,Ilo,PE,2021-04-09 17:07:04,-17.6394,-71.3375,71.6,73,75,11.5
539,Otavi,NA,2021-04-09 17:07:05,-19.65,17.3333,68.09,38,0,7.43
540,Gamovo,RU,2021-04-09 17:07:05,57.8652,56.1056,39.2,93,90,6.71
541,Baculin,PH,2021-04-09 17:07:05,7.4525,126.5842,77.27,88,81,6.91
542,Araouane,ML,2021-04-09 17:07:06,18.9048,-3.5265,101.23,6,0,9.1
543,Maniitsoq,GL,2021-04-09 17:07:06,65.4167,-52.9,31.98,99,100,20.58
544,Aripuana,BR,2021-04-09 17:07:06,-9.1667,-60.6333,90.54,54,99,3.74
545,Pechora,RU,2021-04-09 17:07:07,65.1472,57.2244,35.24,96,100,13.98
546,Balkanabat,TM,2021-04-09 17:03:05,39.5108,54.3671,81.68,17,100,10.31
547,Fojnica,BA,2021-04-09 17:07:07,43.9625,17.8983,55.4,22,0,4.61
548,Nizhnevartovsk,RU,2021-04-09 17:07:07,60.9344,76.5531,35.6,69,0,6.71
549,Masindi,UG,2021-04-09 17:07:08,1.6744,31.715,68.9,81,87,2.44
550,Aklavik,CA,2021-04-09 17:07:08,68.2191,-135.0107,-18.4,69,90,19.57
551,Anadyr,RU,2021-04-09 17:07:08,64.75,177.4833,3.2,66,100,22.37
552,Marienburg,PL,2021-04-09 17:07:09,54.0359,19.0266,51.01,42,100,13.8
553,Konakovo,RU,2021-04-09 17:03:52,56.7,36.7667,34.48,79,25,7.07
554,Kartuzy,PL,2021-04-09 17:07:09,54.3342,18.1974,48.99,46,0,13.8
555,Cabinda,AO,2021-04-09 17:07:10,-5.55,12.2,82.54,79,84,4.72
556,Pacific Grove,US,2021-04-09 17:07:10,36.6177,-121.9166,55.4,67,20,10.36
557,Midland,US,2021-04-09 17:07:10,31.9974,-102.0779,86.0,10,1,18.41
558,San Quintin,MX,2021-04-09 17:07:11,30.4833,-115.95,63.72,68,52,14.47
559,Trelew,AR,2021-04-09 17:03:49,-43.249,-65.3051,57.81,62,66,12.39
560,Terekli-Mekteb,RU,2021-04-09 17:07:11,44.1671,45.8698,56.91,63,93,17.52
561,Kalmunai,LK,2021-04-09 17:07:12,7.4167,81.8167,80.46,77,74,6.04
562,Maxixe,MZ,2021-04-09 17:07:12,-23.8597,35.3472,78.8,78,20,3.44
563,George Town,MY,2021-04-09 17:07:13,5.4112,100.3354,86.0,79,20,5.75
564,Halifax,CA,2021-04-09 17:03:36,44.6453,-63.5724,60.01,44,75,16.11
